ASV	Multi_taxID_entry	USED
ASV_10	27771, 195624, 34817, 30945, 641109, 352245, 382953, 244449, 30945;235072;352243;352245;382953;641109, 235072, 8265	FALSE
ASV_10013	1618964, 1618943, 1618815;1618890;1618924	FALSE
ASV_10016	1618784;1618903	TRUE
ASV_10027	1934404, 2703788, 1978231, 1933045, 1933044, 1933043, 388466, 2794064, 755194, 755193, 755184, 639030, 577536, 570835;1121860, 234243, 363880, 278963, 204667	FALSE
ASV_10036	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10038	663, 678, 2745199, 28169, 512649, 669, 278860, 2527672, 670, 691, 696485, 1178540, 1208308, 1534743, 50719, 579748, 212667, 28175, 29495, 1717830, 1717832, 1717819, 1717822, 1717821, 1717828, 1717820, 1717818, 1717813, 1717805, 1717800, 1717794, 1717804, 1717792, 2691894, 2691896, 672, 2661921, 190895, 1869227, 675814, 766224, 693, 680, 150340, 663;50719, 664, 190893, 2163016, 3374281, 3234954, 2038083, 2047825, 94140, 512650, 1280002, 1889773, 1562590, 267, 1879320, 29498, 678;53249, 1409, 1861699, 1861698, 1861697, 1861696, 3107983, 663;672, 1796744, 1796746, 1796757, 1796759;1796764, 1796753, 1796742, 1796741, 1796740, 1796739, 1796738, 1796736, 1796734, 1796718, 1796717, 1796715, 1796714, 1796712, 1796709, 1796707, 1796706, 1796705, 1796727, 1796726, 1796725, 1796723, 1796722, 1796716, 1796708, 1796710, 1796711, 1796720, 1796721, 1796731, 1796730, 1796729, 1219076, 990271, 379097, 142461, 1855274, 1855273, 1855278, 1936976, 1918661, 676, 1219067, 2499078, 1763008, 1763007, 1763006, 1762751, 1762750, 1762746, 1531594, 1763498, 1763505, 1868769, 50718, 1805802, 1853667, 1853666, 1853638, 1853653, 1853645, 1853599, 1853598, 1853582, 1853999, 1853961, 1853998, 1853960, 1853962, 1853997, 1853959, 1853958, 1853680, 1852499, 1848759, 663;670, 1834826, 1834838, 1834836, 1834833, 1834816, 1834815, 1834814, 1834813, 1825545, 1639628, 1639627, 1639626, 1639624, 1639622, 1639621, 1639620, 1639619, 1639618, 1639615, 1639614, 1639613, 1639612, 1639611, 1639610, 1820604, 1784880, 1796897, 1796889, 1796895, 1796894, 1796902, 1796899, 1796896, 1796885, 1796880, 1796879, 1796877, 1796874, 1796873, 1796872, 1796871, 1796869, 1796888, 1796884, 1796883, 1796882, 1796881, 1796875, 1796887, 1796865, 1796862, 1796860, 1796854, 1796844, 1796839, 1796841, 1796847, 1796846, 1796816, 1796815, 1796812, 1796829, 1796827, 1796826, 1796825, 1796824, 1796823, 1796822, 1796818, 1765932, 1765930, 1765929, 1765940, 1765921, 1765919, 1765918, 1765917, 1765916, 1765915, 1765914, 1765926, 1765911;1796724, 1634972, 1811820, 1811819, 1811818, 1811817, 1808937, 1808935, 1808934, 1808930, 1808929, 1673226, 663;669, 1799645, 1793960, 1794873, 1794872, 1794871, 1001893, 1794865, 1419705, 1419707, 37734, 1768026, 1768027, 1768023, 1621527, 1621526, 1621525, 1765637, 1765636, 1765410, 1765409, 1765393, 1765385, 1764095, 1764094, 1764092, 1764091, 1764090, 1764099, 1764098, 1764097, 1764096, 1756701, 1756700, 1756668, 1756666;1756667, 1713383, 1673027;1673028;1673029;1673030, 1673045;1673046;1673047;1673048, 1673037;1673038;1673039;1673040;1673044, 1673043, 1673034;1673035;1673036, 1729150, 1746009, 1742342, 1742340, 1742339, 1648575, 1648568, 1648588, 1699192, 1729709, 1729708, 1729791, 1729707, 1720113, 1714996, 1714980, 1714973, 1714972, 1714974, 1714993, 1714991, 1714990, 1714989, 1714988, 1714984, 1714983, 1714982, 1714978, 1714967, 1715592, 1708134, 1705913, 1705908, 1705914, 1705907, 1705350, 1701301, 1676729, 1676728, 1676727, 1676724, 1676723, 1676718, 1676716, 1676713, 1676710, 1676701, 1676686, 1676674, 1676673, 1676671, 1676670, 1676669, 1676668, 1676667, 1676659, 1676656, 1681163, 558271, 28171, 1520872, 1661991, 1661990, 1661988, 1661984, 1229494, 1824638, 1641648, 1642000, 1647610, 1640412, 1640414, 1640604, 1639194, 1630608, 1630606, 1630605, 1630602, 1381081, 701175, 1612197, 2976237, 2976236, 2929172, 1578958, 1578957, 1549631, 1549630, 1573768, 1168058, 1569584, 1563210, 1563220, 1563215, 1563212, 1563211, 1563206, 1563205, 1563204, 1563198, 1563197, 1563202, 1563201, 1563200, 1563196, 1489137, 1549236, 1547146, 1547160, 1547158, 1547156, 2819103, 2819102, 2819099, 2819097, 2822843, 2819104, 669;678, 2785123, 685, 663;150340, 669;1869227, 696485;1869227, 1540309, 1538577, 1540308, 1540307, 1540306, 1481923	FALSE
ASV_1004	53249, 43656, 1853616, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_10055	1606597, 296655;296677	FALSE
ASV_10073	78556, 90736, 1202962, 428031, 69539, 80854, 1634593, 1634592, 1634590;1634594, 1634596, 1634595, 1691542, 1293793, 2746233, 2746232, 2746231, 2746230, 888427, 888426, 888428;888429, 756702, 756699, 756698, 690577, 685110, 476533, 452555, 341390, 1201293, 383813, 383812, 248917, 247458, 247457, 247456, 242172, 351624, 368236, 368231, 89067, 285066, 285061, 285057;285060, 285052, 285051, 285049, 285048, 285047, 285043;285046;285058;285059;285218, 285041, 111291, 111292, 50422, 73852, 73851, 73850, 73849, 73847, 73846, 73845;73848, 73844, 73843, 73842, 90736;1202962, 1805526, 1379948	FALSE
ASV_1008	1664502, 189737, 1804765, 1804765;2023136, 237455, 186175, 44447, 186176	FALSE
ASV_10112	53249, 43656, 1853616, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_10114	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10117	1618737;1618756	TRUE
ASV_10142	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10143	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10161	1618923, 1618899;1618946;1618952;1618954;1618965	FALSE
ASV_10164	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10180	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10191	2615088;2652811, 1389004, 3252902, 1537225, 1872644, 1380220, 685642, 685640, 685635, 685651	FALSE
ASV_10192	1618964, 1618943, 1618815;1618890;1618924	FALSE
ASV_10207	151454, 1871050, 1526658, 1869227, 1361756, 1361755, 1361754, 1361752, 1360054, 1360046, 1359717, 1363752, 1363751, 1363749, 1363748, 1362796, 1362793, 1362792, 1362788, 1362784, 1359960;1362782, 1362781, 1362779, 1362778, 1362777, 1362771, 1361763, 1361762, 1361761, 1211774, 1212487, 1977087, 1036778, 2599640, 1867715, 151419, 3107002, 151416, 2763117, 1909294, 53254, 1867716, 1867714, 1867713, 1913988, 2038386, 1036779, 1759097, 1759096, 1759095, 1759093, 1818789;1818795, 1818821, 1866392, 1866387, 1866391, 1866393, 1866388, 1866389, 1866390, 1842539, 1871628, 3075434, 1818829, 1868199, 1868180, 1673100, 1673099, 1673098, 1673097, 1849904, 1849905, 1792307, 1570257, 1640081, 1640080, 1640079, 1639951, 1639950, 1749088, 1749089, 2065382, 1660186, 1660184;1660185, 1674466, 1526192, 1632932, 1561365, 1533959, 1533958, 1533957, 1547926, 1520250, 1520241, 1520198, 1520176, 1520175, 1503002, 1503001, 1197712, 1512281, 1491886, 1455761, 1395893, 1336735, 1327151, 1327152, 1327153, 1327150, 1327149, 1305901, 1305894, 1274291, 1265781, 1259028, 1259030, 1259029, 1256756, 1256755, 1256754, 1256753, 1256752, 1172502, 1172501, 1164892, 1166084, 1114599, 1114509, 1120635, 1120634, 1120633, 1120632, 1120631, 1095561, 1079532, 1073853, 1046206, 1035323, 1035322, 946785;1036779, 936409;936410, 936463, 936462, 930797, 888107, 857309, 698987, 715150, 508722, 521915, 521914;521916, 521913, 521912, 521911, 521910, 521909, 521907, 595301, 506668, 572162, 540972, 527170, 484085, 484084, 484083, 471583, 439465, 387868, 438035, 434802, 378404;1871050, 327840, 392587, 392588, 392586, 370882, 370881, 370880, 301786, 302157, 302858, 189115, 56984, 56983	FALSE
ASV_10213	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10214	1293795, 1441457, 752174, 427542, 417574;1441457, 1122599	FALSE
ASV_10224	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10250	1618629;1618630;1618631;1618632, 1618633	FALSE
