ASV	Multi_taxID_entry	USED
ASV_1	1390100, 316194;1390099, 316192;316193, 316170	FALSE
ASV_10009	1226012, 1286876, 237471;1905723, 72677, 913974, 1905723, 237471, 1764082, 1034652	FALSE
ASV_10056	39449, 2968077, 71860, 1290334, 257771, 257771;260685	FALSE
ASV_10082	2945, 88552, 3329432, 2081635, 936283, 446482, 1123717, 342588, 72677, 1915358, 237471, 2790055, 1226012, 341263, 407301, 387435, 160623, 425801, 2959, 89963, 1764082, 1905723, 237471;1905723, 241424, 2137954, 1428570, 1286876, 913974, 1034652	FALSE
ASV_101	2591690, 143670, 88552, 2219862, 1685954, 2984361, 2984353, 699233, 2861142, 699226, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 2820086, 1341611, 268821, 686318, 268820, 427755, 237452, 237449, 210735	FALSE
ASV_10101	3041374, 3041381, 211836, 211841, 203152, 203151, 120452, 120369;120386	FALSE
ASV_10126	2066691, 2066605, 2066677;2082969, 2066676;2066678, 2066648, 2066683, 2066603;2066604, 3061522, 2138295, 1561082	FALSE
ASV_1013	2945, 1123717, 1905723, 237471;1905723, 2137954, 1764082, 237471, 241424, 1286876, 1226012, 72677, 913974, 1034652	FALSE
ASV_10145	2015895, 2015894, 1366059, 316203, 500023, 316177, 499908, 499907, 2837385, 316211, 168756, 2747905, 316226, 316191, 316177;316209;316211	FALSE
ASV_10184	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_10204	1123717, 2945, 1764082, 1905723, 237471;1905723, 2137954, 237471, 241424, 1286876, 1226012, 72677, 913974, 1034652	FALSE
ASV_10268	186038, 37319, 37318, 2775602, 1936265, 186040, 186038;186040, 210449	FALSE
ASV_1029	1441599, 232941, 46514, 7598, 46519, 133435, 194558, 133434, 46516, 105863, 60567, 60557, 7594, 60563;194557, 331098, 2038754	FALSE
ASV_10298	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_10320	2945, 1123717, 1905723, 237471;1905723, 1764082, 2137954, 1915358, 237471, 241424, 1286876, 1226012, 72677, 913974, 1034652	FALSE
ASV_10327	2708543, 2708543;2708544	FALSE
ASV_1036	2984361, 2984353, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 66473	FALSE
ASV_10403	1162085, 1162089;1193138	FALSE
ASV_1041	1548384, 5335, 365517;365518	FALSE
ASV_1055	1312089;1312103;1312105	TRUE
ASV_1060	432268, 185980, 432273, 216617, 432267, 426648, 432266, 449154, 449151, 210448, 210448;426648, 432274, 2231025, 2930195, 185980;426648, 303400, 2528963, 3126016, 3025038	FALSE
ASV_10600	231603;1468208	TRUE
ASV_10619	1683870, 1684125, 2927301, 2927306, 2836773, 2778049, 324891, 1809752, 1809752;2836770	FALSE
ASV_1063	1683870, 1684125, 2927301, 2927306, 2836773, 2778049, 324891, 1809752, 1809752;2836770	FALSE
ASV_10636	2984361, 2984353, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 237450, 210735	FALSE
ASV_10647	39449, 2968077, 71860, 1290334, 257771, 257771;260685	FALSE
ASV_10678	316200;2015892	TRUE
ASV_10684	349561, 325272;2099571, 325272	FALSE
ASV_10735	1401190;1401191;1401192, 1401189, 1401188, 1401165, 36892	FALSE
ASV_1081	338244, 2015897, 645386, 1390100, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316194;1390099, 316192;316193, 316183, 2751894, 316170, 2721091, 316165	FALSE
